49,09300833;16,30776167;HRUBSICE
49,59569667;18,00637667;NOVY JICIN-DOLNI PR
50,46383167;14,09276667;VRBICANY U LOVOSIC
49,84394;15,805925;NASAVRKY
49,78649833;14,31044833;SUDOVICE
49,41317833;17,46887833;HORNI MOSTENICE
48,963125;15,46245833;PISECNE U SLAVONIC
49,373245;13,940685;SEDLICE U BLATNE
49,97249333;15,322505;NOVE DVORY U KUTNE
49,8878;15,48320167;ZLEBY
48,97715833;17,26214;BZENEC
49,03972833;16,77161167;TESANY
49,53638833;13,40216167;UJEZD U HORSIC
49,39191333;14,42307;ZBESICKY
49,835165;15,25382;CERVENE JANOVICE
50,04070833;15,77618;PARDUBICE
49,71684667;15,16889;KOUNICE NAD SAZAVOU
49,46901;13,17676;CHUDENICE
49,48592;12,98526667;NAHOSICE
49,42174;15,86099667;CERNA
50,1875;14,66612;BRANDYS NAD LABEM
49,53003667;17,50405833;VESELICKO U LIPNIKA
49,39893;15,24343333;PAVLOV U RYNARCE
49,61202667;14,501385;BOLECHOVICE
49,858275;13,76240833;ZBIROH
50,01397167;15,47183;ZDECHOVICE
49,500125;13,29435833;CERVENE PORICI
49,687815;15,32167333;VILEMOVICE U LEDC N
49,75240167;18,49267833;HORNI TERLICKO
49,71884333;15,782445;NOVY STUDENEC
49,03251833;17,30260833;ORECHOV U UH HRADIS
49,90496667;14,150455;LITEN
49,31458;13,40458167;MLAZOVY
49,98946667;16,13229167;ZAMRSK
49,6458;14,29848;SKRYSOV U SVATEHO J
49,73152333;14,33058167;CELINA
50,36935333;14,792045;BEZNO
49,319945;17,11591;CHVALKOVICE NA HANE
49,29850833;14,74819;MYSLKOVICE
50,00826333;13,33430667;CERNA HAT
49,98150667;15,34572833;KACINA
48,80189167;16,803675;LEDNICE NA MORAVE -
49,28069833;17,204675;UHRICE U KROMERIZE
49,42309167;14,52308833;OLTYNE
49,61016;16,668175;VELKE OPATOVICE
49,62766833;14,52532;VYSOKA U KOSOVY HOR
50,61495833;15,50456333;JILEMNICE
50,373345;15,34139833;JICINEVES
50,35866667;15,51123667;OBORA U CHOMUTIC
49,471715;16,087375;RADESIN NAD BOBRUVK
50,34388333;17,04775;VLCICE U JAVORNIKA
49,886835;15,36921333;ZAKY
49,91262667;16,611205;LANSKROUN
50,10879333;16,26369167;DOUDLEBY NAD ORLICI
49,383245;15,36317333;NOVY RYCHNOV
49,74588;14,812065;CHOTYCANY
49,5816;15,93504167;ZAMEK ZDAR
49,54271833;16,57496833;LETOVICE
49,75849667;15,65037833;NOVA VES U CHOTEBOR
49,39268667;13,37348833;OBYTCE
49,71837;14,11617667;DLOUHA LHOTA U DOBR
